Well,Date,Time,Mud Wt. In (ppg),Mud Wt. Out  (ppg),Temp Out deg °F,Funnel Viscosity ,Fann 600 rpm,Fann 300 rpm,Fann 200 rpm,Fann 100 rpm,Fann 6 rpm,Fann 3 rpm,Plastic Viscosity (lb/100ft²),Yield Point (lb/100ft²),Gel 10Sec (lb/100ft²),Gel 10min (lb/100ft²),n,K,API Fluid Loss (ml),Cake mm,pH,Pm,Pf,Mf,Chloride mg/l,Ca+ mg/l,NaO mg/l,KCl ppb,K+ mg/l,HTHP Water(ml) ,HTHP (Cake mm),Water % ,Retort Solids  % ,Corrected Solids %,Oil%,Sand %,Solids ASG,LGS %,HGS % ,MBT
,,16:00HRS,10,,,69,63,47,40,39,17,15,16,31,19,39,0.4,1.7,8,1,10,,,,20100,,,18,31200,,,90,8,,2,0.2,,3,,5
,,24:00HRS,10,,,69,63,47,39,33,17,15,16,31,19,39,0.4,1.7,8,1,10,,,,20100,,,18,31200,,,90,8,,2,0.2,,3,,5
,2/3/2024,8:00HRS,10,,,68,63,47,40,39,17,15,16,31,19,39,0.4,1.7,9,1,9,,,,,,,,,,,90,8,,2,0.2,,3,,5
,,16:00HRS,10,,,68,63,47,40,39,17,15,16,31,19,39,0.4,1.7,9,1,9,,,,,,,,,,,90,8,,2,0.2,,3,,5
,,24:00HRS,10,,,68,63,47,40,39,17,15,16,31,19,39,0.4,1.7,9,1,9,,,,,,,,,,,90,8,,2,0.2,,3,,5
,2/4/2024,8:00HRS,10,,,68,63,47,40,39,17,15,16,31,19,39,0.4,1.7,,,,,,,,,,,,,,,,,,,,,,
,,16:00HRS,10,,,68,63,47,40,39,17,15,16,31,19,39,0.4,1.7,,,,,,,,,,,,,,,,,,,,,,
,,24:00HRS,10,,,68,63,47,40,39,17,15,16,31,19,39,0.4,1.7,,,,,,,,,,,,,,,,,,,,,,
,2/5/2024,8:00HRS,10,,,68,63,47,40,39,17,15,16,31,19,39,0.4,1.7,,,,,,,,,,,,,,,,,,,,,,
,,16:00HRS,10,,,68,63,47,40,39,17,15,16,31,19,39,0.4,1.7,,,,,,,,,,,,,,,,,,,,,,
,,24:00HRS,10,,,68,63,47,40,39,17,15,16,31,19,39,0.4,1.7,,,,,,,,,,,,,,,,,,,,,,
,2/6/2024,8:00HRS,10,,,67,61,44,38,36,15,14,17,27,17,36,0.5,1.2,,,,,,,,,,,,,,,,,,,,,,
,,16:00HRS,10,,,67,61,44,38,36,15,13,17,27,17,36,0.5,1.2,,,,,,,,,,,,,,,,,,,,,,
,,24:00HRS,10,,,66,61,45,39,35,16,14,16,29,17,36,0.4,1.5,,,,,,,,,,,,,,,,,,,,,,
,2/7/2024,8:00HRS,10,,,67,61,45,39,35,16,14,16,29,17,36,0.4,1.5,,,,,,,,,,,,,,,,,,,,,,
,,16:00HRS,10,,,67,61,45,39,35,16,14,16,29,17,36,0.4,1.5,,,,,,,,,,,,,,,,,,,,,,
,,24:00HRS,10,,,69,62,46,40,35,17,15,16,30,17,36,0.4,1.6,,,,,,,,,,,,,,,,,,,,,,
